"","L_G+1","L_G+2","L_G+3","L_G-1","L_G-2","LN_G+1","LN_G+2","LN_G+3","LN_G-1","LN_G-2","LN_G-3"
"Gpm6b",0.694371371079788,0.507323694899508,0.933320035052311,0.791012157001099,0.984821144549969,2.87108908254943,3.89110737412806,3.59431547416173,3.61657488461132,4.27579593797791,4.10117526699864
"Arid4a",7.32954531775471,7.66817896695279,7.6121332664445,7.63931333824802,7.1215304868057,7.31085709244064,7.15178022793264,7.16384364662037,7.14849171311723,7.34245226567789,7.57859507459292
"Tmem33",5.741803543766,5.64662546766947,5.6084228198725,5.59692173409805,5.62928147798549,6.17367545513579,6.39098403575111,6.21667088211639,5.70858631538006,5.99609516488185,5.86074229010197
"Eif2a",4.98523166158957,4.81451524652997,5.0064186502017,5.0739922946406,5.15935472997507,4.39662411087564,3.9915092710859,4.41493899737485,5.03902292806138,4.40651159986102,4.13453386394507
"Susd6",7.45586479050292,7.46633607567837,7.58912376501261,7.35802641524397,7.33803726542216,5.96286062299312,5.98586949979865,6.04261159338599,5.93561830962305,5.72705048420205,6.03249338297384
"Ankrd6",3.51599286221044,3.63224355031679,3.09478345774643,3.86492846641349,2.52892583385425,2.17544454798884,2.71140135189316,2.58230295645975,2.8927573892771,2.72092201565073,2.42209058891293
"Mgat1",7.5986460184813,7.45668780380397,7.42230175939918,7.7192053508385,7.60253379730599,6.41261232200569,6.53518635674407,6.67203463252546,7.28875299320718,6.53432598238114,6.73126459586025
"H2-M2",4.11683840453825,2.8754219712198,3.01810045524933,2.11024110228751,2.45996036731837,7.1034896833493,6.93386888034579,6.91743933790403,7.88427339127622,8.22365223372353,8.11220630412293
"Trp53i11",5.21465695546168,5.24648684476996,5.17162419958974,5.44668497683555,5.1660319535388,5.49567435540418,5.73486880474866,5.72516986842874,6.61499804546828,5.52700021634989,5.52189640478106
"Zcwpw1",0.860108575558667,-0.0601513790928065,0.246107476083205,0.588703981707983,0.0938928436974388,0.409909801625866,-0.666269294921198,0.625087822956547,2.32406327770069,0.451620851414578,0.837128088191772
"Sptbn1",7.56645065081851,7.66981736931034,7.768206859281,7.95126059501431,6.87487050442182,6.99507266274466,6.92980749031043,6.58381000249765,7.13252075620545,6.38165202398985,6.65400387998967
"Acd",5.2640949189007,5.16889905102945,5.05084011015883,5.40544680892837,5.5350642835532,4.96327030496119,5.061651159642,5.09385730617318,5.26955185893685,5.29916908900591,5.28694909709893
"Unc93b1",10.0047075397037,9.96903604422455,10.0660429753406,10.058564581369,10.4846148664831,8.1832908112495,8.09477818562707,8.14099241500774,8.94868828232818,8.89734607260784,9.09806083292429
"Ptov1",5.93534931359948,5.88870837195756,5.77338566797104,5.73910642488548,6.08665247623101,6.43286936816585,6.51965730138146,6.75784624888908,6.02246529064301,6.39640938396384,6.40202685778763
"Fmr1",6.66406445014344,6.73708041861497,6.67549648546623,6.97861860647676,6.39979963186272,6.81113066378608,6.68406721515192,6.78167985878014,6.78730016067733,6.39990090319194,6.47936236094251
"Fto",6.26435902783341,6.32032272559813,6.19754038015625,6.32828499715006,6.14654002650067,6.35570475836593,6.39949360467441,6.48403761165666,6.13173330187615,6.16648145970647,6.27091277152199
"Clp1",4.63269807945559,4.44668789716071,4.58867186366487,4.71399245514792,4.89874439007766,4.96654357928853,4.90863954113603,5.11735722142182,5.18705600862774,5.12615570544622,5.20766856857528
"Clec9a",7.68483301926013,7.77037337308472,7.78907373866043,7.76818506755427,7.46749713547225,4.79855857642418,3.95289468993762,3.9071231907204,4.86497629847663,5.31848455315152,5.36631733579442
"Pilra",2.8059833616977,2.78639631082507,1.56313677155773,1.79773802018941,2.33517027859656,-2.6489838874277,-1.62320057302931,-4.0567362170172,-2.5696519291601,-2.1550367204059,-3.31667724788726
"Mterf4",3.34673315708653,3.23900145770595,2.97448922402872,3.05797379267053,3.30674923943733,3.69481870708242,3.3419046365245,3.70924046380808,3.31743018536824,3.66398111917729,3.38098538558326
"Ankra2",4.56226783507244,4.67398689291554,4.9549867732921,4.81192720931034,4.96915758014193,5.48658290324067,5.42824830386309,5.51248649152694,5.15268989101141,5.51931607013671,5.64621875745
"Prim2",4.65704109300379,4.48292704059204,4.4601795812099,4.67434062646019,4.39820539566783,3.88326379649553,2.63363249363616,3.63675074048213,4.53792182244964,3.00391716321541,3.43017293521079
"Nelfa",5.56097837122296,5.6068104958394,5.55267126131839,5.80568446897288,5.90848308678873,4.93514347865891,5.00958084400791,4.73225393763184,5.53934764537007,4.97518280747159,4.93409488371267
"Tchh",0.988432672534206,1.55916262641913,1.23382914630477,0.0268250940998682,0.874997866597218,0.624034606978713,-5.71066341427965,-5.64169871773835,-0.743681328935146,-4.02950583832204,0.383762470253829
"Sned1",2.36063397390279,2.16843553454646,2.68087704048623,1.24921751543632,1.80399709769608,4.63127135829474,4.77012678681616,4.30520755671804,4.86497629847663,5.54477231136848,5.33221955858799
"Dnase1l3",7.66856147708254,7.11639730168758,7.28846245016806,6.39910285722047,7.23860057948944,7.60538864352706,7.94988965385759,7.63340729740776,7.79557692009145,8.37908927447606,8.64527882028634
"Ghitm",8.52533430447213,8.38214264793596,8.43064666356598,8.39293911222138,8.57013766638637,9.61737972341714,9.65199960917928,9.65037122681058,9.25830418884416,9.57338630086607,9.59737146537409
"Rab2b",1.77369382374119,1.51317642114495,1.18364338913655,0.649458012787079,1.34403025551679,2.17544454798884,1.75694213580335,1.65292203115327,1.65039655170805,1.39675891638006,1.15581052357548
"Paip2b",3.90280720166652,3.80201915031529,3.73632948683395,4.14098055692356,3.17060468332862,3.57126006733017,3.54436515553908,4.00755745977896,3.61296814513058,3.49144016952796,3.60694736348106
"Clec1b",0.837566006907578,1.53635274351104,1.60186916604644,-0.33574498528484,0.645797055839299,-1.06402138670655,-2.01022369613856,-0.783717722610782,-0.0983462102345078,-0.0598794873655575,-1.73171474716611
"Desi2",4.80235028236426,4.93276989920184,4.81570566715218,4.99425723164344,4.91171476480611,4.3472541937761,4.16431793337412,4.17368457807518,4.89052469080586,4.54161473724549,4.0285061993004
"Acot9",5.86951408179312,5.4922168025093,5.60961120135723,5.67753495491566,5.86040567098053,6.14939790556078,6.28757440760839,6.38655271042444,5.92110780217531,6.14167095932973,6.26414660207554
"Bod1l",5.58486035974882,5.93195088411263,5.9031079329594,6.02360119322558,5.40492466404059,6.25221823607829,6.09789861567787,5.73279742795316,5.69158823902816,6.32767958135165,6.05270198741649
"Zfp94",1.99353956296729,2.11555597494351,1.6395888319956,1.98618310960252,2.00358207265863,1.91580073135582,2.06412364532152,1.88968274277796,2.30630680689653,1.50447273368031,1.87709449550942
"Pilrb1",1.92034368269204,0.877692144844624,0.429553617179136,0.649458012787079,0.969634740735293,-5.81890888887002,-5.71066341427965,-1.94125899959726,-6.02908354779739,-3.29254024415583,-3.31667724788726
"Dhrs3",5.92669844103132,5.79992590395652,5.62849336917952,5.72682436191213,5.82181329826064,5.70710121819172,6.03206706223952,5.92102070931097,5.66135100859766,6.11642630749848,6.46828470231759
"Got1",6.56933935852871,6.36752748554345,6.59558551080359,6.08331228544634,6.37407800391784,5.82359413991051,6.39295224211489,6.25954531472902,5.84166645554872,5.82795685428841,6.17877808512261
"Cdkn2aipnl",6.15693587920205,6.02603281717364,6.02746718960786,6.19960974968142,6.41143717635166,5.09771703334122,5.12459750434784,5.28088568497531,6.28294851094747,5.26128101237686,5.28546484281072
"Tgm2",3.92436046962343,3.86744811334782,3.97264316486334,3.19675009554218,4.52308626871123,1.64869666121298,1.925961206264,2.47204344831083,0.959601138974772,1.46234725800764,2.02673057441055
"Hax1",4.3635953742739,4.16379216059636,4.05869271821711,4.18011573340538,4.35794821356173,5.05068495437077,5.11509041860346,4.97209074673423,4.28493315610396,4.91788758624565,5.05575254444683
"Nsd2",6.84128863548391,6.71978548018601,6.97056352081492,7.09615763985808,6.39376769594955,6.13928129482372,5.84919162723397,5.8784288325865,6.85908890186854,5.7259381518101,5.48874419828449
"Ralgps1",2.11097616550559,2.24076622250202,2.34645800141567,2.17366648242914,1.76933609024946,3.75284375463353,3.94933247815033,3.44310967006601,3.49643726129768,2.77354894630194,3.01603068575334
"Fgfr1op",5.47504664003991,5.54815911723673,5.5189151580335,5.59015757884948,5.43287797332261,4.66792613269303,4.78419217021155,4.86510472005729,5.1162117871362,4.66049213309741,4.86819809502102
"Smarce1",6.16148069899804,6.12967317978721,6.22105671241889,5.72241244703374,5.98411284159447,7.49269753333513,7.77855736924202,7.62171720981886,6.87611539816541,7.21465975632535,7.216457775593
"Rpap2",3.71461459098717,3.93440653583895,3.45357684638565,3.7586289831503,4.12592519258344,4.1309178218891,4.22450163532404,3.98947833796562,4.33833120344943,4.30290374043365,3.91406375473965
"Pomp",7.78818504448252,7.55411498186718,7.48451221540828,7.68537663461184,7.76129724007593,7.70085020402954,7.73835622899073,7.78233631556031,7.05655488147793,7.73743710243375,7.66389078940189
"Ube2b",6.79231188051901,6.67708578119954,6.62114690743013,6.7292451763692,6.68569656865125,7.23076952141638,7.085173326654,7.10963611866299,6.90146900653874,7.16750602834614,6.96571622110265
"Qrsl1",4.80670888096916,4.63961965072072,4.80951383343791,4.77831602014261,4.94412520634963,2.95258058063058,2.5420020181706,2.85415630914882,4.07289212315184,2.33389889254148,3.27727403606115
"Itgal",7.73295641974972,7.29793046321932,7.37136770010341,7.87519964089885,6.72974301406268,4.3647264926032,4.00186358616017,4.94982362883238,6.78569916726472,5.23962084082738,5.13040597832239
"Ahcyl2",8.15401681206872,8.02494507720881,8.13443796622294,8.19682960696665,7.8897591302742,8.05808759735068,7.97419476266258,7.96505347737363,8.32468356937956,8.14884778519085,8.32762971365832
"Mtcl1",-0.318228665699846,1.36570908948057,2.12501565916584,0.919909890183356,1.29613556541248,-3.49698079398265,-2.54073841283734,-2.18226709910106,-4.44412104707624,-2.80711341698559,-2.83125042071702
"Slc46a3",8.86851548157748,8.7824261603909,8.76013609688675,8.83933350619519,8.93037222570485,8.42285087002035,8.34724372022111,8.30621212364895,8.52220414681204,8.89919758087132,8.94477129453579
"4933434E20Rik",6.15066328218652,5.85569201198985,6.01675737210418,6.02001061137995,6.26479020821551,6.34944983835387,6.16316516060732,6.25425517507381,6.23565225333275,6.21088800243614,6.37994259909703
"2610524H06Rik",2.92302278288792,3.12514202377271,3.35498627279706,3.11294025188846,3.57355539916033,3.38321493496045,3.73435143158877,4.01114625526363,3.21170778436456,3.50187562219427,3.63052133637479
"Nelfe",5.53406811673076,5.3276064520585,5.21755360659194,5.37878091233375,5.50706887137386,5.93973074815456,5.98325907380136,5.97806274556007,5.89609997163681,6.27541583125963,6.11000683396236
"Eml3",6.47937598164099,6.42764023645827,6.45853172832842,6.43405913199857,6.37875624087615,7.22838546391299,7.27428901345271,7.30831032414781,6.44132112926825,6.93411277912193,6.96941840768187
"Trim21",5.69162450086707,5.51281132053794,5.35852489375408,5.69114538643431,5.62019265094365,5.7693372631748,5.58223334112952,5.69648053216176,5.71448864113824,5.96154353516359,6.06226781236564
"1500011B03Rik",3.2173877816431,3.04660862122602,3.05346239814081,2.88559552565802,3.46131819804533,3.13237582609696,3.47668865892084,3.48500575510484,3.02348450300676,3.36567123859596,3.60694736348106
"Slc23a1",-0.369758966339928,0.1039680006683,0.144824140246023,0.0268250940998682,-0.325821142790878,0.447877651824886,0.171979635082189,-0.0871098660607169,0.657416979385824,-0.0598794873655575,-0.146752246444951
"Adsl",6.06774723020509,6.15375800987495,6.07125492225019,6.28824845002768,6.44853808399055,5.54577296699455,5.6386178145378,5.76716171828641,6.28010855916251,5.67842841636598,5.76706798950724
"Tor4a",6.74313068299964,6.86043465075298,6.68961298792692,6.74324990982524,6.91084540952769,7.48330161767879,7.55480512851939,7.6363150783798,7.18386873723947,7.47282874187596,7.47725113914045
"Akap11",4.7773996953933,5.2846257925784,5.23459961096441,5.41859717760134,4.31803504698385,5.18881922576224,5.01640614374405,4.20848811990742,4.54928914356341,4.75730830529473,4.72662350647692
"Mettl3",4.60126196668831,4.61533809509082,4.66152699444038,4.84152199149864,4.55141318578111,4.53754308135174,4.78619036310839,4.73225393763184,4.53982260670469,4.62513019020593,4.3599850869707
"Trim23",4.85239923224401,4.7918233832094,4.67521274172632,4.9736153561853,4.8446242175537,5.55884390615221,5.15893042896113,5.31467743951132,4.91123004934857,5.25358251470196,5.17276935073532
"Paip2",6.62716383013106,6.63173925842437,6.59017765134033,6.66678303534606,6.83195230025655,6.76299780043875,6.70745272692784,6.76901761586591,6.82247031063238,6.89802523490184,6.72251599196016
"Pik3r5",8.0980688616945,8.02097106134364,8.11218141620429,8.14288019858577,7.85363562082409,8.54802797924048,9.21753107696969,9.14645882036407,8.22143694277018,8.79326413612225,9.11696035049253
"Blm",4.56741419620463,3.97737903636548,3.73197088822906,4.42349782597014,3.54310160261862,2.59471904015416,2.9003613830277,2.65750930064892,4.60844700372792,2.84085888126137,2.08249384593256
"Pglyrp1",3.77813972877239,3.59960815213754,3.42685950800987,3.5789757247461,3.0815845846599,3.41231229184117,3.40047225595506,3.56531560243918,3.43239589948876,4.36709894285982,4.23944556995391
"Prdx4",4.41398339849573,4.30543323404968,4.08968258605356,4.481042774858,4.23155552625838,3.25523257388249,3.25223259105761,3.66891406392117,4.48563050634109,3.56295119894604,3.11293871631447
"Selenoo",5.6025159389888,5.36044303406705,5.76167368818821,5.49093319994664,5.70803087050794,5.59419009604525,5.64082799504037,5.50868325107949,5.23007122106945,5.61735283961421,5.48616219304785
"Chmp6",5.58908370890331,5.50181511607686,5.54275153136737,5.7443383255999,6.19509086048554,5.44963311143011,5.47483150993121,5.58531547591078,5.4732510324006,5.81336826441532,5.79654399559231
"Nelfb",6.92619776601644,6.67022667933689,6.81493313966872,6.77512445101955,6.94618749938066,7.73315976120524,7.7563052124603,7.68290377235136,7.48526066355995,7.55905265298377,7.6495397803788
"Tubgcp6",5.17249908342699,5.06614880762167,5.07513140028571,5.10821342094052,4.41512043114647,4.97469442040939,5.12459750434784,4.60978369288186,5.41954901993316,4.66977741078647,4.71122874868262
"Txnrd3",2.6137529108715,2.4984998445125,2.83513964111341,2.33956401753257,2.75390604967986,2.23093966058055,1.82071804623666,2.00935297344057,1.57824676595222,1.83674277278913,2.20059844532232
"Zkscan1",5.60000690350268,5.6532661930465,5.44494786481504,5.7616422216875,5.26964221736573,6.22240802695943,6.01427670418271,5.99084215880854,5.57593290011397,5.64350871952078,5.8913131853457
"Cfap74",-0.369758966339928,0.530593474222356,0.630250967416265,1.26871369106211,-0.288826935308677,1.61571933876671,0.828495396828379,1.09976826866279,1.73246768464709,0.652318201651707,1.23175937680878
"Prpf3",5.58401420427536,5.36772938814554,5.29494066060816,5.44882309510892,5.40492466404059,5.40086466202286,5.48962219094465,5.36882938814813,5.65610324879795,5.04106238411245,5.3031758995039
"Ttc7",8.12507844006105,8.18416946643099,8.20099381178379,8.3969589222957,8.05153025515048,7.67981568416495,7.66830873146248,7.74402889568005,7.8639335119904,7.67078937187674,7.8147939138047
"Ubap2l",8.6208349689364,8.60719532284093,8.62489827707563,8.68531996388451,8.70491764100479,8.68211966275043,8.77836916298764,8.66969483909704,8.66826415670198,8.46343221079828,8.68480132015698
"Ap1ar",6.73362422371511,6.5997800550321,6.64568412239395,6.85185957659144,6.72579390013481,5.52260993437523,5.75337173791026,5.63965179724268,5.92329370417059,5.835196199433,5.79132439857865
"Ubp1",6.71905335924562,6.90173410374228,6.8640573726152,6.86232414222761,6.76865075697882,6.98178882549311,7.06061970536135,7.05374709279903,6.69777320765333,6.93555691842259,6.92244388392505
"Tox4",7.88617087214486,7.87634466013185,7.86890384830386,7.9873787259991,8.06788967676301,8.05847111434394,8.10721961366444,8.02397029562121,7.72507323800255,7.82081124760089,7.90430560319451
"Ifrd1",5.46497063371753,5.18823347943018,5.47002736716625,5.17947210411034,5.22077270343895,6.08685416073278,5.91458880746722,5.95215922111987,5.73785939295839,6.01534360533904,5.79445842234744
"Pfkfb1",2.27094608630822,2.12322990282893,2.41331297617193,2.37597465772225,2.03310115957869,3.6789429480811,3.97758689485353,3.73116634237423,2.78790007545799,3.33681637592378,3.27128774099542
"Zscan21",4.55191970912183,4.61941350752094,4.54212927772784,4.43863869250443,4.63921349517163,5.23433823704241,5.34394090368102,5.35053154722753,5.0995552650552,5.21446148860829,5.01513543593194
"Tifa",6.79560487088301,6.73395126644823,6.70080757399541,7.01911156789046,6.95368392024796,4.55504376650018,4.23038419206093,4.1896085260637,4.72997239136278,4.99563372395647,4.92649673558569
